image,reading,eating,medical activity,studying,socializing,working,camping,gaming,hiking,conducting business,cleaning,bathing,climbing,research,touring,training,playing,farming,boating,waiting in line,praying,congregating,constructing,sunbathing,using tools,swimming,diving,digging,shopping,spectating,biking,exercise,competing,transporting,driving,sports
bedroom__189.png,0.5123235860225464,0.32225586061824507,0.2831100267049258,0.275047691373842,0.28159156575493727,0.24273492779712555,0.2671765502672116,0.3047833621672484,0.27368644471247305,0.2684696156641097,0.275897610101355,0.2900743054547039,0.289088253380605,0.26264411319544645,0.3163779995685419,0.261295151287978,0.2644924547856682,0.23594051070509126,0.2874552493409231,0.23757469938861714,0.25627819280514075,0.2752239330790671,0.24632954487066144,0.2723581786475597,0.23563737194467735,0.2804078702319011,0.2815854824625988,0.24273962032439567,0.1731620631225085,0.25953412880559945,0.22696582868045528,0.25237018125255983,0.269762302801715,0.23570705564597935,0.21720373929020487,0.24118659159790068
bedroom__19.png,0.42150745276211166,0.29140181412762783,0.3059827672237226,0.29720695045720685,0.23977679274170421,0.37762570150862534,0.25649700149945776,0.2575153773124708,0.25685677269166807,0.2829790297195004,0.2635415586372917,0.2631410725322497,0.24171534133623837,0.28646446253579017,0.23946802759124514,0.2735026110995712,0.25343078556995524,0.23387821476088744,0.22675977498437125,0.24344123258046368,0.2181826165751649,0.21973555767398628,0.24530869408571518,0.24172396748965935,0.2844135253424831,0.22353852655444742,0.22693509653128338,0.25347689763846004,0.258673420415504,0.20122830351157558,0.2053471119041788,0.20193979118654815,0.1997694195294943,0.20946105792988937,0.19887785766200575,0.18755922282423038
bedroom__190.png,0.41621079393036164,0.22384812249793476,0.2805441121003565,0.2591680331960278,0.19312200112596076,0.2355867914004339,0.25794968399871404,0.25469749311248335,0.24902762560750988,0.24948078140531993,0.2668186708315459,0.26759259382519934,0.28413959015677553,0.25014034153551545,0.2457915002164654,0.2348019791179428,0.2597943477395003,0.2088076984860511,0.24210755175025975,0.21228618269113392,0.2186339821416188,0.20828338047281425,0.22780996816720478,0.23564882058302344,0.23061442937166143,0.22206849382309618,0.231053276852768,0.22600562868314278,0.16399777371903154,0.23636427230264823,0.21367530734419712,0.2207735738453558,0.22558693868002,0.2223562947504803,0.21459818656295174,0.21763797652007905
bedroom__191.png,0.44315503299844894,0.2523481898920585,0.26911491651933556,0.2560289496754219,0.22343735399403494,0.25451563689590717,0.24411250388990768,0.2756328778906818,0.22366771410749414,0.24076456561963186,0.2499224394136192,0.2679033156415104,0.2420803404886098,0.23536744905658707,0.25911985854714076,0.2511623015103771,0.2892501990929439,0.21772108885968253,0.20749465323868596,0.21649571267455367,0.2336804668828777,0.20517450220262587,0.21612038807358985,0.24414531068891968,0.23953977063800988,0.22073158451092353,0.2213261543292338,0.22140700100619282,0.1917441783842856,0.20093590494470354,0.2096816409099539,0.26429138729288193,0.2750490210861538,0.19968228030276744,0.20231620743842896,0.246452138770516
bedroom__192.png,0.4628125853236066,0.27769465124147885,0.2899486268047906,0.25173490807490245,0.22795568606930902,0.2716195613588791,0.22603753802813348,0.25180784833158004,0.2389943452700749,0.26129205644555387,0.25270547084813993,0.25305434213256633,0.2657919607640493,0.2472231214723918,0.2808422583976463,0.2345322872504817,0.2417283594855987,0.23874845279954288,0.27129723127899535,0.2426979173210063,0.2203580271376081,0.21562913433768593,0.23498350238659713,0.23816680522256595,0.24039416797371188,0.22976961386027137,0.24004647993414066,0.24160772065569308,0.20181146436679842,0.22148269034899057,0.19762903408006574,0.1976763719483083,0.2079523412397037,0.229242131361748,0.18621809149176416,0.1970123642518992
bedroom__193.png,0.4970702120855801,0.3069250655225768,0.30928903265335067,0.27619310642193684,0.24333105391383728,0.290879594099296,0.24385604708808764,0.26471234318110226,0.2390950088742854,0.2701148045289378,0.289760659950256,0.27035518160747696,0.2644052213048578,0.2762577611220773,0.280978678659232,0.2649742049730127,0.2791982717045731,0.25258743504605236,0.2432944602785025,0.24010658136182245,0.23472422978330088,0.23579574557674962,0.2606659274879472,0.2610301551283175,0.2711388977624131,0.2228483442152965,0.24155200195421334,0.25170851965035684,0.20461619845615991,0.23311971963911943,0.23521774001839102,0.24954661689931637,0.24497008560886352,0.26802928245769797,0.22508802515680346,0.24189750359210052
bedroom__194.png,0.465956078740212,0.2744730104115121,0.26858718860780945,0.24335170102696327,0.23494509325375604,0.19966223077196915,0.2739368492462479,0.2556315090067739,0.2563747698495022,0.23087183389589766,0.2532199120329271,0.253555517062596,0.24528365903720856,0.22187860899111178,0.24487663815384253,0.2359085219928782,0.24995669769092088,0.22967060089774033,0.24137214879430632,0.21683194891422855,0.23566510098204144,0.24019921071967332,0.227194446256115,0.2352822765120443,0.21812293875196878,0.2294971476117691,0.23187076394570727,0.21216985415552858,0.16101950564537262,0.24583924502448165,0.19633758128408635,0.21486431083324606,0.2263196633046799,0.20191387231535252,0.18416981867985555,0.20606212468797885
bedroom__195.png,0.4879185832080589,0.3321808024186269,0.25665595750781117,0.24633543116459825,0.2759066256441389,0.19194813918569284,0.24128613301718144,0.2598744136253274,0.23286681789277014,0.24246035367221574,0.2545032926111615,0.2608227446014177,0.2579477395175218,0.22418382756830413,0.2881182378694969,0.2357836020658426,0.23582836106121555,0.23460921139098076,0.27435539891337324,0.2187745901690386,0.2540215264688134,0.27090694751914973,0.2225501127410737,0.24207990967248896,0.1988280724372991,0.25658887188397705,0.25717235657230064,0.2234507742134263,0.15698215835717072,0.24340571752326626,0.19876054952962302,0.21883294257712688,0.22989749854925987,0.21189591134525776,0.18172951588716782,0.20854169250841872
bedroom__196.png,0.4442228876604099,0.2796594708270927,0.28318594708471423,0.24894078185330196,0.21556216893027916,0.24076309379068048,0.24620573898221312,0.2458428531495371,0.2626635217129922,0.24991346536551642,0.2839759054353339,0.26878283923989527,0.30099090684365554,0.24837655900776132,0.24912799242399478,0.2354321266655114,0.24637108679705938,0.23944300930169923,0.25307423512933336,0.2354272420122444,0.21054607176489407,0.211654345212725,0.2556399189830468,0.2470022127505407,0.24147161647870552,0.23724904705714892,0.24550371536900342,0.2528792523312575,0.2033869010354007,0.22979757831307346,0.23401081242477223,0.24236740669964038,0.2417317631023642,0.25538415573606904,0.22153102613356304,0.23088379315817542
bedroom__197.png,0.41046394300432393,0.3487943849457705,0.29638890066103835,0.2613322406384857,0.30729464973930026,0.2715485390013602,0.2848079874815423,0.27985820916094123,0.30402486474137175,0.2674380184869033,0.28565275240730403,0.2558533275013267,0.28288198648232277,0.2491754583852686,0.27020528755985984,0.2578435253044587,0.26063938456065316,0.2960773142533182,0.2242964477941267,0.26718289873377365,0.2808631812142921,0.2671969746531685,0.25087919357229466,0.24037150881646305,0.25770420999259136,0.2150085996523067,0.22756159624894493,0.26737427254293034,0.24426929309742068,0.24732845816923435,0.23033794153728113,0.22640861745720123,0.23317539639113874,0.22543309160321084,0.20951246687138195,0.2180257476289066
bedroom__198.png,0.505628591021469,0.34434304983461306,0.2622460599916044,0.28127865956544545,0.3217829720090133,0.23869035309926068,0.24891749372569993,0.2836143595464893,0.25964450464865324,0.26834994211302454,0.2588894079450542,0.2614965771340167,0.28638211392600665,0.24845498793564694,0.29898126849641254,0.26320185258799295,0.2546456689028719,0.23419706609941088,0.234555061412026,0.24104128806784353,0.25559421065042953,0.30324305095863424,0.24361545379871377,0.2581054535956028,0.2275272564571622,0.23454225998665354,0.24610045744417705,0.2513508549643492,0.16978299613248288,0.2860738868933788,0.2265950568954247,0.23461384560878387,0.25552842433572204,0.217636796658287,0.21272734347796174,0.23188904704713043
bedroom__199.png,0.4345364594798071,0.275746727395799,0.2948349602518431,0.2766144310125611,0.21728654155200566,0.2834600162407068,0.23018980912190512,0.26760251606850755,0.2603473168528733,0.2861593715383821,0.30016525082987106,0.2876456693841007,0.3102751780727658,0.2651215765776933,0.25607081565122536,0.24509118461172322,0.254860193004804,0.24604473188073134,0.24218605348684827,0.2501551238288207,0.2423368851008324,0.19748233009896488,0.26133692684784005,0.24187543689068394,0.2539649022983939,0.22788126545188125,0.23729541823617412,0.2677318077579284,0.2664520821181881,0.2144220955166336,0.22662019986374865,0.22078663824184086,0.21388168493746038,0.20077186064911523,0.20599384586421765,0.2074581752182169
bedroom__2.png,0.4190629595867761,0.24374041764454044,0.26056752007782075,0.22162427756703126,0.18334804746275027,0.18138361271470255,0.23724437064281062,0.23513547575860216,0.25156337733663187,0.21979771311861823,0.2606648604964417,0.25781467553653165,0.26306373817332257,0.21811775498140965,0.23975874271497538,0.22023581912540116,0.24592504310469399,0.22538315919343666,0.20925607737231083,0.20367585522390366,0.21277597182437,0.18532787701667622,0.22944461590292178,0.2327688306301596,0.21381286731682017,0.21161735337258739,0.21987864129643792,0.24277892070298757,0.16548425470344477,0.2185649729311633,0.22854852004744397,0.2528586234936215,0.24545366252295997,0.20559401352432635,0.20325422997274187,0.23851263720376373
bedroom__20.png,0.438683947173411,0.2804713620335673,0.2618435902637558,0.2595992571460019,0.24105705690479085,0.22493529452515962,0.2390478263487662,0.255432952868949,0.26872188085931475,0.252996688640674,0.25739488158065005,0.25840170820193215,0.2990694645867686,0.22656056102544245,0.28384745748489043,0.24097169826234272,0.2356128063360642,0.22836177332128144,0.2508167802446703,0.2251237089547408,0.2767207712214971,0.2397860161300157,0.2556971084728076,0.24919480283592543,0.24217910673578308,0.23997021180812841,0.24147935304119822,0.27064585647713885,0.18791961833009782,0.23347203898590668,0.21630175930762352,0.20179516636052702,0.20530677785731094,0.21381403956291448,0.20928873540273743,0.18763708488001196
bedroom__200.png,0.4601106287506065,0.27255141643232905,0.3009877391808953,0.2831155221567956,0.2425247021122315,0.2833486843983567,0.25895938221966097,0.26582965998183095,0.24394833697832038,0.27900003952041974,0.26331655263653514,0.27592428681008396,0.2610545407824528,0.26247528858175,0.2668603372928572,0.27744843962354315,0.3007290056830646,0.24943129439117148,0.25012308086627216,0.25046732759104784,0.22935507494080123,0.22954899213316207,0.22883042895173097,0.2517997112120361,0.2333347912607701,0.2441414875601376,0.25738282527907724,0.21937440970787214,0.21095021284700985,0.22678127969265607,0.22284438790801656,0.26785769398415404,0.26478265077368446,0.2384521030104409,0.2113308739389079,0.2552020342580482
bedroom__201.png,0.5153940401059302,0.2808720468605926,0.3030722959320272,0.26692665524398523,0.23123128120135528,0.2658718873682099,0.25866660739698866,0.2605522204856895,0.25781422645796487,0.26269888340329056,0.2756174493090797,0.27456263284207133,0.2616432152347462,0.26260271529878126,0.27716496742332986,0.25613092521076725,0.2648660912494061,0.23134338934956558,0.2452384052836094,0.22904054997541193,0.2283321776841073,0.23368754282787477,0.25550845604003464,0.25951529736587725,0.26669877003184794,0.23513777293575003,0.23928152708407183,0.24750815677687715,0.1745050393484244,0.2389242797383141,0.2488868377673481,0.24568012413201962,0.246217546971779,0.27128760909591454,0.2518008991736474,0.23205872892821952
bedroom__202.png,0.5333226814514388,0.28886949828489883,0.2792951478514159,0.2653114770304785,0.23363698184642098,0.23293716643371562,0.26818170684438347,0.2693705320571699,0.2537604393550247,0.2614811442128071,0.2800631467541873,0.28067586179546195,0.2684944810774563,0.2502335505541717,0.3211972924335372,0.25635853158778066,0.291286022009163,0.23444145809925293,0.25141860729347987,0.22856997825402678,0.24623265704994657,0.23045036580293127,0.2536183202506314,0.2791500537233561,0.24094188701463964,0.2553351058844285,0.2546655657113152,0.2503633501024676,0.1872296548600076,0.22763818900855684,0.24766260054392755,0.2443588378985663,0.24390717410418117,0.2655357862685023,0.2489370541662609,0.23479254716369433
bedroom__203.png,0.45565713643526046,0.3104237810792281,0.25608018394129034,0.2271335366202343,0.24573465898036245,0.19238654557572124,0.30937151798081386,0.27305009222214566,0.31288118209320476,0.24314213468220403,0.2636634399213898,0.27196099820495956,0.28844575186724253,0.21807718372866408,0.28230646543564675,0.23650122450141095,0.2851925707558839,0.25448066627148425,0.2346379955164774,0.23672369332625007,0.23218836968399165,0.22424384593421662,0.2479149673843002,0.25718235208248935,0.22780325829946435,0.2365614873169605,0.2417446966228554,0.24621500657402054,0.18208553168934274,0.24602217144632835,0.23561191278462307,0.27096570570396084,0.2830073254532512,0.2481824227845638,0.22041272221643943,0.26021600137934353
bedroom__204.png,0.503028045707209,0.2754423849177521,0.2614606337494746,0.22826275260486067,0.24914671685820514,0.22504072862968186,0.22534552448100884,0.23974457766142038,0.21945093006532684,0.23752858761471898,0.23518589001748283,0.25801639051380887,0.2438898284247095,0.22746300680660073,0.3182625822272695,0.23648372721978744,0.2506644410006814,0.21219694450409246,0.24467251832768142,0.21623679169983878,0.2022398816621078,0.27076019952651026,0.2320844940937399,0.2616325418030951,0.21972943786073557,0.24131669515252271,0.24429287937182226,0.21862449135531725,0.14701782289127516,0.26215433368833196,0.233638679281305,0.21394868368707073,0.2264983718407515,0.29475396707385554,0.2484319964754899,0.2088110748437799
bedroom__205.png,0.5451720147117769,0.36242283534354947,0.2552332160717621,0.2669046650566063,0.2907192781954721,0.1960306456704677,0.2623166495740261,0.2801334891474857,0.2721970583650604,0.2620452636008899,0.2768521400322153,0.28689247269440754,0.28242163263334674,0.2364024962456374,0.29427827321772515,0.25546208631914763,0.2664350851388041,0.23166186361492297,0.26723033790439255,0.23087081349998648,0.2283463418072545,0.2588254660784908,0.25705927133615936,0.27990529587155927,0.22336817794075817,0.2712723084651089,0.2710098009460782,0.25772496021559493,0.16542792089460057,0.23786173207880867,0.2644403477007854,0.24776837503935611,0.24204653759375303,0.24871895785360584,0.24439995988833926,0.223930358145003
bedroom__206.png,0.5058493963996259,0.2961241115934409,0.28119445681409055,0.26278806188310966,0.24263564026215392,0.23795246203663936,0.2543083235588071,0.2729609186557961,0.2470512131364476,0.258584934056932,0.2785846655818845,0.2863736922809739,0.26454847117025565,0.2551878488462301,0.2947250994692416,0.25895489888564854,0.27676752262510185,0.23035427673283745,0.3059592903715353,0.23758612486204722,0.22023727607070903,0.24663138836042103,0.24938273373676303,0.2837862438573732,0.23533883372543918,0.2975898160656352,0.28871150065753065,0.23746602043826726,0.1919773256690483,0.24098521854317073,0.24260849855676714,0.2531911926114503,0.25115509001444913,0.27698067508978713,0.24174788490028778,0.23806768405533243
bedroom__207.png,0.3971902311450001,0.28351754853789746,0.24219644776000454,0.2365117136164703,0.2239150835611495,0.2215610174464092,0.19787098464846045,0.24196180298531783,0.20871323988978038,0.2385137405716854,0.2500234047417833,0.2720346823057188,0.2332221581071297,0.22733141305309557,0.26741246697419796,0.22515275763781223,0.2314048000012578,0.22192016972828374,0.1964629073216153,0.21393444682221857,0.2425159878354301,0.20222423698681433,0.23518020542419846,0.22891887272362238,0.22404578781395953,0.22331452616874634,0.23405990114448258,0.2385367915620955,0.2031486698524254,0.20245516465302976,0.2198066547952264,0.21453344233547594,0.20385632690431596,0.2036265457905879,0.20877956031502146,0.19096466363170264
bedroom__208.png,0.4585216798200309,0.28643081463602077,0.25802249561620344,0.23253593108236306,0.2297675751218341,0.22055926274342824,0.22674547299944559,0.23329592672555216,0.23781083443353643,0.23100107555177962,0.22147605321159036,0.23025895316711958,0.2681664894056442,0.21205229792622948,0.2676892417477479,0.2129937654988143,0.24355367380879875,0.21300760650466594,0.19002673301807246,0.21193300379674077,0.2070165266797567,0.18236899850049046,0.21976334536139036,0.22656134874891237,0.21124869858741088,0.19210055837893175,0.20395472981128654,0.22723552466300506,0.21260826564363303,0.18518747869525287,0.18308786583764453,0.21514042006485515,0.22528348808430404,0.1704962177490051,0.1713942172858105,0.20899570647940865
bedroom__209.png,0.4538757774087104,0.2999688978424752,0.24808656835036763,0.25544526126982464,0.2558869738253773,0.1784457748461858,0.24609708791697563,0.2763425715121936,0.24329906519497338,0.2403109660539161,0.26148939629369217,0.2581717387869571,0.24701657250127632,0.2233858041040848,0.28298125560834814,0.25117226706256734,0.29194974492531245,0.23327340697553142,0.24410382195540234,0.2218485870624159,0.2682654217695451,0.2479568313511664,0.23328376188384514,0.25157576768788514,0.20473997251829582,0.24145240746071184,0.24666132766384924,0.23313458985534133,0.18789544551757859,0.25274399758971544,0.23296322898014424,0.2931361706636683,0.30558069580857383,0.19234512391457015,0.21508172232997172,0.28487047627353085
bedroom__21.png,0.47187108033199926,0.2610526675802713,0.27815174162575856,0.2559473201786447,0.23618123157585508,0.28744855135865743,0.25336039506045555,0.25848633859959075,0.26625093823881574,0.2616325918078775,0.23674335784983744,0.23615674785694152,0.27216358422965664,0.24231930454192188,0.28313051834890585,0.2334851612838511,0.23909209111304677,0.23715146970498566,0.22445868887037615,0.23070552622000237,0.22522364436153572,0.2142582518928733,0.22367226988440816,0.2269261853527336,0.22720000758803935,0.20594240271598843,0.2150248521218884,0.22941348947412066,0.21587853880751393,0.2147816901005677,0.20620050732199163,0.1928035358510535,0.2130703618760189,0.20091872096117092,0.20021039685875672,0.19195172589666773
bedroom__210.png,0.3897124172704008,0.27195835948112834,0.2817922775771405,0.22468494980308024,0.2039129252184356,0.21101721652958555,0.22709238254829178,0.2371826578962722,0.2499855133517532,0.2221124618683208,0.25702639677975986,0.25704743839525634,0.25728532204156807,0.21738205563391302,0.2364437509918645,0.21344652291836355,0.22922483762972987,0.2194540377298839,0.22540799012921625,0.2200423029494997,0.2065879736482223,0.1734615095504253,0.2171823313755902,0.21296235258813115,0.21675646777796742,0.20232643999992886,0.2233142467821694,0.22676878856458305,0.19877961668365834,0.18917566722046822,0.22719810894507542,0.2091536964086073,0.20089113956121618,0.2223809602155699,0.21097304405958428,0.19333559266556816
bedroom__211.png,0.45061975797082915,0.2590597563179388,0.2855350753984406,0.26990480998061767,0.2310892475765543,0.20858730784358248,0.26963883376390463,0.2752762336213129,0.2838566969933419,0.2591224051288809,0.2712579534962119,0.27437680940435455,0.2934666714801183,0.2473665648478907,0.2861740821891212,0.2589381989095891,0.29334003571873896,0.24947662392487563,0.27924686341491184,0.2392196934900994,0.26984527312302137,0.2336234447104159,0.2563772414690514,0.2586654716420052,0.23423614263124404,0.2620415256672523,0.2710672952329374,0.2543452996463094,0.1969018705156504,0.24007197502217442,0.2636113144013687,0.2724085789950102,0.2592703083475897,0.2553357768149309,0.24985334182763594,0.25182869585928297
bedroom__212.png,0.5377172558415906,0.32482136675731366,0.29531113603883163,0.25582433853735065,0.2311161688395639,0.22677546847453942,0.2968512918806621,0.2715208479800759,0.29986263055251844,0.25182267989863305,0.2656302760981644,0.26151372598775735,0.2742521288990407,0.24525069247061665,0.2561075359301508,0.2273096030746025,0.2594147803892353,0.24052220930905913,0.2429097671624667,0.23334814896500758,0.21972958152176542,0.19314253508494586,0.2225723452269129,0.24328722146464432,0.2122327394827048,0.2354163808666142,0.24046013078730585,0.22524333337903404,0.2345811170404668,0.19029958314117001,0.2202631359395414,0.23624915755619985,0.23074942192424697,0.22043496528229303,0.20340470194077426,0.21561351482616217
bedroom__213.png,0.5290725615205555,0.30393917904166523,0.2750438155825751,0.2652471241284723,0.2645329551739034,0.2417823050491079,0.2687689822173387,0.2746128938260582,0.23834404803558445,0.2708533598907894,0.27134043467148994,0.2934534369007942,0.2545488345081519,0.25302216127015353,0.300123985766717,0.2641167867959678,0.3016769447970572,0.24337708556323895,0.277447343132017,0.23626526893472838,0.21373014708420363,0.27417689767620657,0.25613166054503717,0.2890660673483741,0.2421894086812727,0.27579517000531056,0.2713728355352861,0.2380472539078378,0.17202138762527502,0.2760941267320931,0.25717413169550435,0.2584746091855883,0.27385316995225784,0.29878543643640304,0.26386855859468406,0.2573865121412832
bedroom__214.png,0.46081082105396953,0.3150150940538162,0.27340875490806277,0.25451813288050845,0.24642405333325917,0.22250408127898852,0.27569785031862637,0.2581013173577853,0.2715917721441189,0.24719046622326196,0.2772663375849659,0.252681598736359,0.2597737570407577,0.24277905806262534,0.2573788300559212,0.24878602883102932,0.26672746846959117,0.2523480660098231,0.2274485625432496,0.2312393722445486,0.24813387263141098,0.2276227568789183,0.2387444245214571,0.238444061740895,0.22673512815569066,0.22365565989509686,0.23168707248722992,0.2297472109879249,0.19682800657321123,0.22331974498964824,0.22385489256123126,0.2518089828652164,0.2530805887561471,0.20738533603052772,0.20130241013305053,0.23907618910892692
bedroom__215.png,0.44867334936488745,0.28427474448770185,0.27250134973089113,0.2376510674055891,0.22923317017728856,0.2028898467817939,0.23443204689661104,0.24496596607491702,0.2091492950948992,0.24448376441855582,0.268727335929076,0.2651216360633243,0.2232323369127137,0.21961840485814382,0.28430307612663097,0.2311105112498398,0.2924654285341079,0.23836888260506625,0.2214018706806595,0.23025622355603556,0.2347735035252656,0.22252955613132838,0.22018817110281508,0.2501717788775179,0.20971373745013838,0.23153505271225377,0.23858066364366767,0.2200258556637026,0.21538594834709135,0.24147867872647377,0.22895050845625214,0.2530974995079362,0.2800131491233391,0.21503353241321227,0.21292019636938744,0.2596702269580893
bedroom__216.png,0.4193155984971595,0.2623418396833939,0.32730085424655225,0.2444597734111321,0.22262461806266068,0.2807847332055891,0.3256676909399454,0.2640731459685176,0.32783869610953104,0.2458388724017678,0.2717386536490619,0.26584888729293055,0.28214610717836636,0.2480940585364503,0.27091352392040347,0.24012427813341994,0.26519363738575624,0.2815010025843049,0.22186372236486965,0.2415479278415119,0.23661973612392623,0.22223575521989328,0.24880306288427262,0.24880347943136427,0.28230425566287587,0.2179745976159921,0.22302064299616636,0.2616814200159219,0.23073068240786596,0.22805104597104162,0.22174802763074217,0.22296291694989379,0.22508789686042097,0.22755413856604784,0.20379826138894327,0.2132009850585173
bedroom__217.png,0.4009771968465621,0.26606725621368416,0.2662056635162182,0.22849872317643552,0.25720714175761156,0.243923639672116,0.2261791362825072,0.25200636585136604,0.2408678815887872,0.2407847993683089,0.23697096241117846,0.24231869282886065,0.26126631146324353,0.21752321454296594,0.2732969257718805,0.22439983307403105,0.2561624694938661,0.22923768007721998,0.22057237556104184,0.2469224772133718,0.24012642248617078,0.23038303464959584,0.21849256743675124,0.22497669450080607,0.21604141695949114,0.2031352620845761,0.22219465341245712,0.21460052632399643,0.2354004571706403,0.2531098761322922,0.20826357055441733,0.20802717786493674,0.23684259012907707,0.23649639674636525,0.2049455570865684,0.21131401316254309
bedroom__218.png,0.4516332769551843,0.3445376814157128,0.2805327577036239,0.2357861436876772,0.26297374946850927,0.19736202717344573,0.27594297320899536,0.2688572210167327,0.29354767317838876,0.23943614220054632,0.28416846606088086,0.27389936895306183,0.2967192729199403,0.22142273146080999,0.2933759696575334,0.23560816272896606,0.2770674081575453,0.24119545528766229,0.23118805889898358,0.242743106920869,0.24838379873646005,0.229181607821183,0.2515744489733607,0.2581844822985062,0.22891276094953059,0.23331518536032336,0.2407026749867992,0.2711129805012656,0.2002294237767085,0.2336977807232262,0.23739403394747619,0.25034133075736703,0.25703048156958025,0.22459655286097122,0.2158039241335682,0.24245752235674742
bedroom__219.png,0.45307810253467856,0.30834499156681067,0.2795003543604393,0.29180589756502046,0.2904899598586781,0.2843251266177036,0.2895629914485878,0.29019391143746737,0.2897803337099179,0.2749105588570407,0.2590830512541955,0.2467613207913497,0.27733390315673284,0.2662838488346811,0.2288239041042045,0.27424519326077706,0.25371353403923713,0.2788415621683803,0.2341992457666045,0.23856660042011807,0.2377559569305295,0.2731778813807613,0.23610989986141834,0.22629634849648148,0.23739109088921057,0.22593118880586627,0.23482294848477694,0.235812386367257,0.19143948465858907,0.23913418562634234,0.2113710138870221,0.2568538829532475,0.27482602350531743,0.23048665301330554,0.19359785403781052,0.24729880110788288
bedroom__22.png,0.4313421630369388,0.3335157949195481,0.3133217087214906,0.31280844759191223,0.2982208469572446,0.30835125460798557,0.24856330311904506,0.2644120496930915,0.2596716327962298,0.2910415872435243,0.2777893805929376,0.26051109323661376,0.28151063427451944,0.28291355247181826,0.2710193225249076,0.29781209788247365,0.29332337079888793,0.2412539874926203,0.2163659418075382,0.2642630474365456,0.2487297322343571,0.28261101391012333,0.2515820898017968,0.2449926430364052,0.25017634176514814,0.2183788547532759,0.23204062686344146,0.25392126601404563,0.26876465057116145,0.2576771680835702,0.24759382044701733,0.2810002278003832,0.2837838891204979,0.2117538853156195,0.23350420371962552,0.27917883712478836
bedroom__220.png,0.5397806641328076,0.361841200166584,0.28875692815604653,0.2784842798336675,0.29947285543564023,0.22922919806361086,0.2915040078600366,0.2849737985250771,0.2842689928382722,0.27948548086048164,0.2924155411005634,0.29293297184579953,0.2807684617849325,0.2606659795002777,0.3161748542805899,0.2633299948653566,0.2879843239810259,0.2638359444535344,0.30648287141678976,0.25073821993624473,0.2513559867951405,0.274309674319152,0.26385086134077185,0.2886365049163909,0.23721929894211002,0.3008071490587433,0.291672898866564,0.26553487485934657,0.2164746103918012,0.24581162658146255,0.22500323953289966,0.2402686028366731,0.2270918674111849,0.24550892185481044,0.20827987007491727,0.21877080060558846
bedroom__221.png,0.443065055979636,0.3149313097936207,0.28657495945356776,0.2514501344850016,0.2848815895708246,0.2098450537466192,0.21396962547397763,0.2690005748267279,0.2264600907577802,0.26539999504583717,0.2803926062278506,0.27036870086629955,0.25878891115333497,0.22826945781174976,0.28007610218438234,0.24369556517045882,0.29358283006454633,0.23870361316586805,0.22506115695243137,0.27178705275720005,0.24450144490584103,0.27606020821220784,0.23279848081303928,0.25032448124034223,0.20422596773435575,0.2208636438376766,0.24249115568112398,0.23768410593957753,0.24183344068428217,0.293166861076674,0.2696362621622237,0.26163166452144443,0.2867726176999269,0.23492183507513145,0.2515712725677903,0.2644801438440586
bedroom__222.png,0.547366472726167,0.31498436599961704,0.2760283566379786,0.2547249778075384,0.24252294479633638,0.22750289926697081,0.2485969174715314,0.26139761031184816,0.2543653773655565,0.2583472939822862,0.2747128437279936,0.2833812777471738,0.2610145360356882,0.2431950225337467,0.2785731463179012,0.23952461302003394,0.2816579490689817,0.237747414675776,0.2431238531573473,0.23264873049110515,0.20881004651826954,0.22902872622817447,0.2487508654613877,0.2678993541183072,0.2290053166996145,0.2513095276934344,0.25471481580072597,0.24750813893859896,0.19289347900916998,0.24769892508091582,0.22538341507955084,0.24819786510557595,0.2498272522488407,0.2420587318139959,0.21273331569113826,0.23526102852666275
bedroom__223.png,0.48750781263366433,0.28435296225702655,0.31062887541120393,0.2570280605148439,0.21989015991615074,0.24396753774597257,0.2807100696981957,0.2499284269415533,0.2737410285142006,0.2526761034727353,0.2770757954449755,0.26247504073813277,0.2745996485465217,0.2540191622037854,0.26413335781771463,0.25233505251100696,0.2643538900590481,0.2585663970692951,0.25707381651405087,0.23058769699660847,0.22472373779864932,0.21218216512306148,0.24978003619475284,0.2506633375188252,0.2516739257572134,0.2345020537950847,0.23823381039550692,0.24134086674445238,0.18760770497780946,0.2255355538706717,0.22256660704134468,0.22836859096628528,0.21844116909608816,0.24826560940785766,0.2152720533030872,0.21576822895259634
bedroom__224.png,0.4698564183280433,0.3167265423085897,0.28469170428698626,0.2811225386506828,0.27259568968695336,0.24690504303378857,0.28182973062434213,0.28392441029073,0.2711622823547397,0.2769117601152381,0.2985882787587082,0.30036564684741324,0.2788363011784327,0.26503371679403825,0.2895327363375889,0.27246208022814905,0.28874893516391675,0.25207443173481103,0.29161844055231767,0.25613889083351704,0.24284506453360738,0.2765018657217659,0.25938332975172285,0.2862673516181352,0.23996345184192325,0.2959378246849264,0.2916182504595062,0.25300800598354417,0.1839350980008866,0.27095613398651025,0.26286236094431564,0.2901999125558981,0.29999894877902394,0.2895002012568765,0.2552844592522561,0.28074799275964
