image,mean_h,mean_s,mean_b,std_h,std_s,std_b,fourier_slope,fourier_sigma,first_order_ed,second_order_ed,edge_density,entropy,fractal_D
bedroom__263.png,0.1658509118669464,0.46861471485967504,0.3401174811070261,0.13852544569247824,0.2477241219645137,0.17647630640180997,-2.61479077350679,0.02157958697268519,3.943392040504853,4.2228214303532825,257.07174194375284,7.194669259012379,1.517367981687905
bedroom__264.png,0.22304089126729185,0.25535071919021496,0.4560426240808824,0.21902490527873197,0.21113151337662617,0.18613989890064858,-3.091420641258976,0.00611086003015163,4.109047407145459,4.135469963829002,191.93201189899506,7.320622217743934,1.7065361021277705
bedroom__265.png,0.22823985409528347,0.3881995731940983,0.5241402037377451,0.25886831924809095,0.22405283069494522,0.20143547852664434,-2.733087522681939,0.008046815901578262,4.0392841720404595,4.2852978709866765,302.18291824494696,7.521153792409583,1.7664724687118212
bedroom__266.png,0.205967007123647,0.46893850091668043,0.38849642565359477,0.25638152755967164,0.2884323468719804,0.255827056490051,-2.8405608470090575,0.0065222197498290045,3.735692058124615,4.094305634150393,455.4608431581592,7.689147240546965,1.632646026355556
bedroom__267.png,0.14592067435747705,0.3022921444567969,0.4848178104575162,0.1421324382584322,0.20716725262663133,0.16828890347213055,-2.823949085120169,0.0047463131940329315,4.048818930861541,4.108005076108769,178.44431827165715,7.234318145508424,1.6707763686714099
bedroom__268.png,0.23586884292723223,0.3539853887220577,0.36012939133986926,0.2897720418174729,0.293183436061561,0.20681290418221127,-2.5836302261380184,0.005790568712339349,4.354472876929007,4.433123881973018,277.09133440657405,7.168681251954408,1.5459241186232866
bedroom__269.png,0.2707203236075323,0.2709798855104948,0.5618352481617647,0.22380912127583072,0.21278531611422816,0.1825621068294938,-3.0592944394945345,0.005887405050895546,4.039051143109319,4.165249238390365,297.9663589586634,7.541763117587624,1.7837726851135336
bedroom__27.png,0.08546626353969529,0.5932338626127444,0.4509786177491829,0.05344546213407891,0.19762220171254172,0.19881171288691074,-2.960398928602538,0.008993120400231728,4.295252349164489,4.393517602349778,199.51442119145455,7.123661247450525,1.4248242548447485
bedroom__270.png,0.09775595745530904,0.4456045338268528,0.569601970996732,0.04731136303597279,0.2334758959438195,0.2323444068972487,-2.92871773189548,0.00639963524532456,4.003323078520065,4.1274472999990115,248.35311029696913,7.710432608494198,1.7766304520023823
bedroom__271.png,0.18770594762896542,0.1480830537119927,0.597223881740196,0.2158330804788307,0.17044973077704872,0.16824681702935027,-2.506276705017192,0.00543539391621142,4.0453891191724685,4.234837468573467,358.08947760562626,7.250962128701381,1.9015590623474885
bedroom__272.png,0.12848418589391555,0.5544668273577481,0.6500314287173204,0.25399274735984567,0.26079674298711153,0.21297985898803595,-2.691721071981518,0.005846636725088894,4.153781767054195,4.31266594567348,411.58060740673056,7.646704082349373,1.797452873093765
bedroom__273.png,0.28133317499240124,0.23167053970967624,0.645618132148693,0.2512983860394,0.20470448620054257,0.16578801495283613,-2.947420816681681,0.006434706061075599,4.176664846254174,4.379511350212128,292.7087581132023,7.501052989436767,1.8760921465799654
bedroom__274.png,0.17196378686957745,0.2414125854269329,0.43085290287990186,0.2008305088501552,0.1737816400167431,0.2785051810136463,-2.957896602550889,0.013128695952545802,3.7726474933735723,4.150175435717571,435.2563618732895,7.5805873141656335,1.7199825312889492
bedroom__275.png,0.13167059167080725,0.5553405475776787,0.5733700597426471,0.0661142291899553,0.24755267117459814,0.21577348685862796,-2.642079788103472,0.010520636050861586,3.9752650714619664,4.176071785145159,366.74246757321987,7.599676615198624,1.749526674157007
bedroom__276.png,0.28093761555513,0.37795715691200377,0.4971087111928104,0.322829759189091,0.23919875891744719,0.2262190376132598,-2.991963698758046,0.014624379974151096,4.065920603986763,4.317252005900556,358.9379599514515,7.51878840303675,1.6666310364411334
bedroom__277.png,0.15916381895121387,0.47998267461422356,0.6398365885416665,0.1883253703013373,0.2961924264391425,0.1570969229555444,-2.5027755473143514,0.003251315787515629,4.0742148765386546,4.3211259611974695,315.13378939211907,7.467130516643606,1.8647611040243994
bedroom__278.png,0.25470769503321977,0.23379873913348026,0.6018789445465685,0.29599462404168336,0.2461477352060601,0.21574460253355163,-2.8180011551603386,0.009945685304569827,3.9723844995125095,4.219815269235041,295.3179011421629,7.392614582345199,1.845282486573798
bedroom__279.png,0.3564853237741338,0.23200274108669167,0.6900680530024509,0.3089203043576086,0.17175241119850068,0.17937789361217274,-2.8337397459235194,0.005297745019031695,4.242750997719236,4.396575709521574,333.6704511166821,7.250927258732644,1.8935210060045233
bedroom__28.png,0.2566294461495651,0.1503190358233308,0.5462973600898693,0.2603483204802227,0.11128245742834063,0.2649760437093267,-2.9413492428688857,0.017170851858258722,3.757350775603003,3.973626149313646,201.14075837709194,7.320653969762882,1.737183410511523
bedroom__280.png,0.6278548321626658,0.2922931175751061,0.5967954963235294,0.32307307374540134,0.2816536001510582,0.20370006431516707,-2.844765279473369,0.004654037582578092,3.7584370319257197,4.122335842828086,395.7382032064745,7.723760505284216,1.821792133016111
bedroom__281.png,0.3362484488378914,0.2772365434629294,0.6561054687500001,0.37646441993193985,0.28708516508229465,0.1671394460104345,-2.338008360784142,0.01625358591677837,4.117751164689439,4.354027158412902,269.9029207627557,7.471527865835769,1.864460615936812
bedroom__282.png,0.3340008980995419,0.18170757989148237,0.7255642105800654,0.36185626389753295,0.15075051942965856,0.15326667605218197,-2.800797818770821,0.013669057049391318,3.660294006598604,4.007475037812101,268.71354540002864,6.9887440586790825,1.9124484534556392
bedroom__283.png,0.27711733064007815,0.20978097039164412,0.5756676879084964,0.33052936274953015,0.1819948827435282,0.18383211100600252,-2.8112394790160535,0.005272854816092589,4.183610146201396,4.40816954650961,325.5409469918014,7.316504649956953,1.8573116411057466
bedroom__284.png,0.19730436646469085,0.1492206229399935,0.6820732102736927,0.20941751142109225,0.17494566201466258,0.12915988519397326,-2.5642109503069097,0.007622532561552966,4.331660636207949,4.459154814000873,274.99735006634825,7.033150896490766,1.9186783530004934
bedroom__285.png,0.09779951088595118,0.22807546598707276,0.5705654488357843,0.13790344467758456,0.2091137609083595,0.17164833606346755,-2.645269348400136,0.009861652912397966,4.180309197547104,4.319236569688434,271.218355215178,7.329747065830274,1.8540591052126292
bedroom__286.png,0.23325197058974595,0.3031233333480141,0.5715349902982026,0.2078948390953592,0.21612585739493428,0.2021191754207955,-2.548859432484006,0.00609564880799481,3.8903765667993015,4.190626070963647,360.67635341216175,7.663376958399449,1.854526072506252
bedroom__287.png,0.10300129239656886,0.3544084196510008,0.6229906556372549,0.11809389127369627,0.2532465390264225,0.18614995189139716,-2.668709179547347,0.005811934864947423,4.067291759340419,4.3227202460353915,261.8480194422033,7.352642777485386,1.8542148527012503
bedroom__288.png,0.26906592488841335,0.19566512076342749,0.6575525811887254,0.3056893531497523,0.18190242853245125,0.1917679147394286,-2.82863606067974,0.009907401355108812,4.399689162357502,4.424960358055978,291.5478459600061,7.435213796859679,1.8933173785459014
bedroom__289.png,0.17720872587158457,0.4464229662047876,0.3808847656249999,0.24333315030393504,0.32529216296471414,0.22464426005280624,-2.8868964116313593,0.012909240304939219,4.003350689284945,4.202771878039204,439.2661610816422,7.506511696943964,1.5290116199096793
bedroom__29.png,0.12942438761325648,0.4608928534174741,0.5842337494893791,0.2067999507035323,0.21985303944270695,0.24907238389142328,-2.737597531989742,0.014808212701666885,4.047896510460139,4.250007612541192,207.72363571638093,7.684991615668606,1.7567088072431587
bedroom__290.png,0.2403233918479116,0.3611092328249431,0.4674756944444444,0.28146142787667305,0.23307580054385835,0.25890929075508073,-2.9749472550254064,0.012704478595778081,3.858948613684105,4.198394176078512,442.3871608972295,7.671817494017533,1.6609082793371432
bedroom__291.png,0.20519721672971603,0.3817159383643806,0.5462183159722223,0.2274621328109364,0.24715415640595226,0.17860098699099888,-2.827111778653567,0.010826789413778024,4.3807671245921345,4.395242531899121,269.22049540140864,7.385530873650912,1.7261140567575102
bedroom__292.png,0.24986799645160468,0.20513229360758028,0.49535216247957514,0.264261796769374,0.17217874093481408,0.3109978622016104,-3.0520908126961466,0.007351175008860347,3.8476485245981844,4.0287453390021515,292.45125580325987,7.857153908524055,1.756817913036866
bedroom__293.png,0.17892229151140238,0.7845982726786369,0.38792423662173203,0.2700909763335808,0.28430234852026165,0.26793664233315506,-2.56511435660378,0.009722328024602812,4.048548768696359,4.333646626171302,342.01906567396327,7.266614257539364,1.512956970658576
bedroom__294.png,0.2599075197987157,0.28738561542102964,0.594730264501634,0.23091993603196717,0.19041106696437657,0.1770522912392119,-2.6801698544276973,0.015680342974916234,4.093597063993235,4.298615698195,271.6375641165083,7.230184054919423,1.861364102704557
bedroom__295.png,0.14641739613191365,0.4379225647682035,0.6766140088848037,0.17886237045398637,0.29597975797265275,0.18598786358732752,-2.5791032682519544,0.005158815874151153,4.365185834558747,4.474050050186575,217.3745927240852,7.354698683984992,1.8753698194463415
bedroom__296.png,0.21879693764800512,0.16625622934044665,0.46757572508169926,0.17209403730987108,0.12365285583437902,0.2585322448871841,-2.9641198064931165,0.01293591969876568,3.8298736307420707,4.07590039242668,227.08022086930666,7.700551415572743,1.7441059185879322
bedroom__297.png,0.2623729408184344,0.18659227094103314,0.4167983813316993,0.26624427485135077,0.13291619633376048,0.2566336021688311,-2.713966526203168,0.0036498048745558093,4.052903526728698,4.288478146312237,308.1015401296857,7.681980412436842,1.6410771662453338
bedroom__298.png,0.15500375175866055,0.24284846402546933,0.6775236034517972,0.16109293334478728,0.12466780117914461,0.1464431478475355,-2.658381981480423,0.021224061939801194,4.183541554233782,4.316013446599155,253.3323998848028,7.074848683142849,1.90995704398218
bedroom__299.png,0.20913999137857273,0.2722898776112411,0.6864140497344771,0.23214647547586764,0.2334580427357733,0.22536270884185214,-2.8736785250714645,0.010370307495154824,4.100557214468719,4.268625689907063,378.82962490728954,7.4495558724357185,1.874427904864096
bedroom__3.png,0.12352383353136934,0.19728791298560897,0.5517695440155228,0.06806382199975428,0.17800339172375848,0.12357950930914142,-3.0157632704641606,0.00833845090225229,4.203799055111817,4.150596526160881,142.79677143301737,6.6206177685252685,1.854681544822632
bedroom__30.png,0.22069758447488008,0.17981656814396815,0.6089354447508171,0.27989379540840514,0.15517275500465352,0.1604748978241477,-2.902315844907147,0.0052944406492408105,3.733773040692661,4.09857855035745,246.4937377994471,7.421100179175285,1.8521053822988276
bedroom__31.png,0.6824441860222624,0.1325317366416619,0.5225655509599673,0.3063101321850915,0.11990192767766332,0.23655834053737296,-3.206813733004675,0.01075882535884153,3.7124458457942344,3.8981557616545337,285.8789523131035,7.450648592312218,1.8107852433608915
bedroom__32.png,0.20779416924367083,0.19968198875257703,0.5520699040032679,0.22059508582289183,0.16900074477079474,0.20989993237972668,-2.88519043474755,0.010237012310618557,4.175168771675245,4.246868287145611,271.66496729284677,7.664808304419513,1.7800727191559318
bedroom__33.png,0.25393498900582984,0.16456495767812757,0.5396789981617646,0.28309282869565333,0.17952547690941678,0.2986202520827131,-2.747923696933613,0.02924287047324105,4.037803353845799,4.293666094423747,337.5184470619944,7.641871385343403,1.8164298515483295
bedroom__34.png,0.21240359813045512,0.31700823592617566,0.514724392361111,0.2328845132801583,0.21205828329758503,0.21149999153532434,-2.8958012821011883,0.005498793127417572,3.8307309919049555,4.169890745277165,279.9912354031692,7.710148227214081,1.751199996556842
bedroom__35.png,0.10326071872163922,0.6155994473450407,0.5299372829861109,0.07353597504993552,0.3002773575138862,0.306016036061152,-2.6358619160453856,0.006841421054427242,4.227536542112302,4.341022498703777,285.72983215725395,7.678270374745788,1.759013099592479
bedroom__36.png,0.14236784978705483,0.24594918667920543,0.6504345639297388,0.11620795671258448,0.17334594326868696,0.27520000462493255,-2.496935842899307,0.0149166313145571,3.9128979111485505,4.1375007592504,361.3616793152517,7.291457002267622,1.87623661200669
bedroom__37.png,0.10022056811334151,0.45485354663066185,0.6382310814950979,0.11839681159873264,0.177794809059318,0.26424970040425494,-2.777943427175463,0.016615085036202182,3.878002747874516,4.129026863596951,350.80647684085045,7.531734371791254,1.8452824865737985
bedroom__38.png,0.2775700996179019,0.23756607717794134,0.5068546645220589,0.2270606809604012,0.16136816921610014,0.2201498499040634,-2.882923521138764,0.01549828408073011,3.8548548345441227,3.9982842613303538,276.32119547896724,7.639537325320611,1.7207252211684352
bedroom__39.png,0.09961978579764677,0.48338828881543844,0.521333575878268,0.12414476270927663,0.2152660583208347,0.2119244238237289,-2.80658576563204,0.013424441184693736,4.039566227913135,4.184769863247606,229.57239139571388,7.588366667773671,1.639279465992395
bedroom__4.png,0.2855073550261163,0.22547726734542187,0.6139716350081701,0.34449165713028623,0.16681433313649666,0.3150909366535522,-2.6074278001016165,0.0075469082141872415,4.248907098489575,4.29695300698085,255.82960367950264,7.57619178072454,1.831385187695118
bedroom__40.png,0.21522614055661776,0.29413027650000734,0.5035869204452614,0.15877877575426563,0.29464171711172266,0.1693765791727686,-2.9878016673348493,0.005776437136501405,3.8998738017846293,4.158388051576456,297.01126897662266,7.488633343519165,1.7240439359856043
bedroom__41.png,0.16795519612902313,0.2061985784844165,0.7289724647671569,0.21591572640747497,0.16541087600801957,0.17924880485858052,-2.5181207440444027,0.01960746066042564,3.627202313932284,4.045704752699678,373.28141491741593,7.224582700117798,1.8987710171978214
bedroom__42.png,0.2124919628858361,0.20562308111562042,0.6142533700980392,0.2482749682711894,0.18179006565670514,0.2032464646140642,-2.800190358052576,0.0060474114176937545,4.241318072629044,4.232014234458912,207.6611196182961,7.352590250763309,1.8502177007229572
bedroom__43.png,0.13493209030232917,0.3808007266599893,0.5444068882761438,0.1483145678963069,0.18160098263294353,0.18414333779470823,-2.797392993595677,0.042109468597030957,4.1315194117101814,4.229938620850787,219.7674276334365,7.2002929120910455,1.7573628916609203
bedroom__44.png,0.25892328743700743,0.2098218640674927,0.46337563827614386,0.2318744944592725,0.1747655321034331,0.2182605573856509,-2.782187610996334,0.002770823736644726,4.055526133220104,4.308170090938931,469.494407237204,7.5963522318506795,1.7815784616607657
bedroom__45.png,0.31390947462247265,0.18234035231081905,0.5817892029207515,0.3302140817437737,0.17443507816103665,0.28616335435467877,-3.0968355299381356,0.015059231662434766,3.5656214655717493,3.891228782455107,402.2465645053994,7.737387294321257,1.837717726486007
bedroom__46.png,0.1996140973817371,0.2062640323228368,0.6730637765522877,0.20285150943829502,0.22102184218780252,0.17477105759634967,-2.85103977877769,0.01089476556968659,4.024785046298408,4.256020161950403,297.3456806782387,7.1808808447446895,1.8993043010016168
bedroom__47.png,0.15774644252640557,0.2409256864879028,0.6097002655228757,0.16117809621828133,0.19929335252483302,0.22521957792376365,-2.651645102590909,0.016733598581744488,3.9530382512461313,4.279195687928297,416.91672921348277,7.636245176625256,1.8561542666585003
bedroom__48.png,0.18040638099017475,0.1935159456979398,0.6791743642769608,0.23244849890611582,0.2061978264516561,0.21804548719775288,-2.728078218450329,0.007646301231493379,4.1494113591101165,4.366082629443192,389.9486527708848,7.309696198801673,1.8912709225867548
bedroom__49.png,0.20614754756532117,0.4078706675599216,0.5951967805351307,0.208941224120001,0.27958990106322346,0.22367516955191993,-2.761731081033559,0.022883175318095268,4.044757027952096,4.34065666823342,434.3631615130541,7.697981832416623,1.7714925734974465
bedroom__5.png,0.1717180531486513,0.2812561329379181,0.5537600081699345,0.2105563861263455,0.22628940724142105,0.16505501783100793,-2.777415430917893,0.010676015076626856,4.123975661668004,4.288274545283302,295.5167505936244,7.4320898717495085,1.804566075533451
bedroom__50.png,0.31919905661669373,0.20049370822321735,0.47049368106617645,0.2488186539475924,0.21607315817496664,0.2729449725738918,-2.9092359967080643,0.016267896839557504,3.514162845654823,3.960355620736423,344.77302751437134,7.751432300358314,1.7411264911443847
bedroom__51.png,0.16410920807656024,0.4996250260396594,0.38235521343954243,0.2130500945463242,0.30840193164854623,0.1856357617170071,-2.456569281734558,0.13616758279447683,3.86704754430156,4.034439187658297,187.3852604673757,7.424596984781222,1.5062763389823404
bedroom__52.png,0.6395802802161564,0.3666793785499223,0.4616229575163397,0.3906485341124202,0.18640966016843827,0.1982872383987181,-2.8587944244481003,0.00774247321108208,3.8769793588389585,4.202302394173438,335.25196692881957,7.3678960547980505,1.5935412991329745
bedroom__53.png,0.10791187133366217,0.2099102807437657,0.6491325571895427,0.07646787127935988,0.19232940948970478,0.20249318482773385,-3.0522838239894274,0.006908163736310383,3.908277534908566,4.162130158278392,252.86132935970602,7.199245662149618,1.8681184805414826
bedroom__54.png,0.36637587874636207,0.23787729889438694,0.47485433261846405,0.2638606732408843,0.2152462497746566,0.22130673312212726,-2.9633324613684833,0.009373092951349391,3.6277294031388436,3.9375817463756033,436.44890819047777,7.144021071346792,1.8143817445557342
bedroom__55.png,0.12429370134831215,0.692751393345076,0.3307571614583333,0.2259623236223241,0.2552331965808335,0.23722293400655844,-2.7777569283444206,0.015347372690552585,3.7809422991082124,4.103568286308996,293.92994486461464,7.154723569642422,1.4774311336073886
bedroom__56.png,0.25679745334826803,0.1612075703776502,0.43246666921977134,0.2965218164958958,0.14569905349324336,0.2865822238412957,-2.9742501268409476,0.005578615805721898,4.096010873741056,4.195964345588354,295.2643422784841,7.290413073238937,1.6731186347900409
bedroom__57.png,0.16275074811513904,0.30294428772297405,0.6321361443014707,0.23962881833595165,0.23565781598566132,0.22667658354112258,-2.8358585844635433,0.006685603225151804,4.254836053012051,4.32496720725011,292.64964220238807,7.769445351670351,1.8440755811231035
bedroom__58.png,0.18244537843978015,0.23583461552656934,0.4429025862949347,0.2540099957179047,0.20211223368442635,0.2452140696505688,-2.6954529986461853,0.023075123024689646,4.007372646076612,4.33379378307455,421.9476824979991,7.617839931540474,1.7192379152037733
bedroom__59.png,0.17738744052796537,0.18376959941876925,0.4951309104370915,0.22899376795976364,0.11526890463455132,0.18001108284650966,-2.9600979307212505,0.006662903900110676,4.0579341029469145,4.07703505789149,130.64953373125815,7.191484367145381,1.7382323670956654
bedroom__6.png,0.38149760330480204,0.24550103914131186,0.5738060406454248,0.29954414144916336,0.29241989592922785,0.28704833332078455,-2.5671178385645836,0.011120477297483826,4.095436941465621,4.184454777495186,471.9714569961804,7.817897343480668,1.8162523654526388
bedroom__60.png,0.18182394714468783,0.3237598949621002,0.45143769148284313,0.23279007702181814,0.18056622624130772,0.24536074765077795,-2.891383139386028,0.008579974928255374,3.726753971074512,4.074567877969427,378.5536291771564,7.402290170300398,1.7192379152037733
bedroom__61.png,0.30059961288940296,0.31738048261784285,0.45743026194852954,0.29671905823889366,0.3030282324713486,0.18968067161681243,-2.5096763736647354,0.008576277235133338,4.28610233247341,4.301444351970325,305.05094975437197,7.5349662465708125,1.6796062331389479
bedroom__62.png,0.09378112644286413,0.3882924623998519,0.5142035334967321,0.08618323302907094,0.2569676848562906,0.32503635579688417,-2.856808721895147,0.016625462438757063,4.171229148823454,4.376839663937008,393.965146811461,7.114580982246711,1.7961232408234147
bedroom__63.png,0.15640955149805158,0.4567157403330511,0.5141720537173203,0.202660697026371,0.24847075602579272,0.2342121589742411,-2.8812323446919628,0.005151310660205417,4.001495379535449,4.225006341436154,260.2950822135163,7.734472671127214,1.7348383926704785
bedroom__64.png,0.3260736626276723,0.16987113223836667,0.5160194418913399,0.31124551867023514,0.18639437878258677,0.20494943480722047,-2.756512641144577,0.01795737109292594,3.92272779017813,4.212577949044453,403.0388771558625,7.647441135147611,1.8284213074832085
bedroom__65.png,0.12228009755852433,0.37004325064702304,0.6750812908496733,0.16179953741338765,0.19893262578747442,0.2295865199080806,-2.973581629788599,0.005496995923140781,3.862103993642861,4.155149898170106,313.059855338394,7.443469718601355,1.8738467410903006
bedroom__66.png,0.1062101754825948,0.3475051365177236,0.6062221966911765,0.05957674985686893,0.20369770949013555,0.24933202995892997,-2.713285083076518,0.015690861737371335,4.127672676176635,4.32097786033268,433.8206158771785,7.453525288084732,1.8551474114272888
bedroom__67.png,0.28554346352543397,0.1920136745653525,0.5406695772058823,0.2933944422729924,0.3228587915427385,0.20578059404484128,-2.5485150838590407,0.008723862550557501,4.2253114873568745,4.309666640545539,298.59670858389535,7.473952637889471,1.8279956160257929
bedroom__68.png,0.14366003075222858,0.5027220538048571,0.5219768433415033,0.10391712333194811,0.2767334978021746,0.17532431982141028,-2.974757194593702,0.008642337344493682,4.0646309777139855,4.209083158818317,273.9817099193675,7.45407398475611,1.7617928895749049
bedroom__69.png,0.09846381625566662,0.5729849416228635,0.5191528671364378,0.1319102286873855,0.26463326863032444,0.23279866630825222,-2.8604270853503295,0.007083662382924526,3.7406156941671247,4.073818216440532,337.02886060693965,7.596647872683753,1.7254338309768174
bedroom__7.png,0.16318028752751484,0.31331444963260785,0.5152328431372549,0.22980692141900613,0.2626010952330613,0.2830490371420318,-2.8088709451569165,0.007672425397260515,4.241232449227328,4.346359591648896,335.1239624987114,7.828648835569154,1.751644674898913
bedroom__70.png,0.11061557716244441,0.3523728876415211,0.4552045164419934,0.1552712532819788,0.26842224183481933,0.31782149674620824,-3.03165185799685,0.007127249959224468,3.5596356604410064,3.874535259154544,255.87419709615213,7.022074295261124,1.755220813347894
bedroom__71.png,0.3973984383883585,0.18723196965631123,0.37670766952614376,0.25466045657888314,0.13134677896273195,0.2597242179134721,-2.7870301494456626,0.018450351140222115,4.179080807829634,4.234108226528335,252.65428249856316,7.464172392361217,1.5351914381066027
bedroom__72.png,0.21551505017772798,0.29661305513717146,0.3939442274305556,0.2364068908979121,0.2289605488478229,0.18608428179693234,-2.7693881432447722,0.01694873082371227,4.242356209439702,4.380664084725944,366.989633140899,7.418524491622638,1.6441563436263817
bedroom__73.png,0.2149329128919314,0.19340075334363652,0.5036943167892157,0.25853356587532866,0.1420250789754437,0.267473899549694,-2.9608873832553377,0.015269745307341029,3.477353273833174,3.768075445659588,292.516998200099,7.742791635159141,1.7491908264364024
bedroom__74.png,0.16249400703716582,0.3712508123021144,0.4721591477736929,0.1073541257376977,0.18582337578807695,0.32646581348814274,-2.834863720965595,0.008059476658259106,4.383927106031463,4.389325003536731,328.5924693563194,7.749580293117795,1.764035818514397
bedroom__75.png,0.13444416758531638,0.4212061736695064,0.43909757965686275,0.1404239790408455,0.22208584037642773,0.25270764101707016,-2.8154647986272243,0.005464147317519793,4.21577444260389,4.364194796091282,285.0111494600339,7.377342470796593,1.7468290230886336
bedroom__76.png,0.17841494415679904,0.28809654272111773,0.5942647569444446,0.16029163766295904,0.17906448059507157,0.26222090611959703,-2.854005108014857,0.005907979532529333,4.3078322191619485,4.404424089118311,361.8287285745153,7.63070595907708,1.8675986801775148
bedroom__77.png,0.1283801412263785,0.4961980144969873,0.6536222426470588,0.142507430027967,0.3005646481067542,0.2649209878411703,-2.604841622336079,0.021268031093885583,3.742299328839904,4.081109455246418,363.9276302819024,7.741947860179155,1.8598415746929988
bedroom__78.png,0.1415055139020335,0.4263479240336218,0.4629281428717321,0.18806897530588085,0.2450013754548795,0.23097373770241036,-2.838606821565889,0.013255473928544538,4.203416559896625,4.364010407537711,234.66927520485606,7.620119928827934,1.686369141315356
bedroom__79.png,0.3514464332056789,0.25458839456835186,0.5410314797794117,0.22395895660618068,0.2113375937083201,0.2271150382334647,-2.7002094550022333,0.006299959447600229,4.1768128592215685,4.366417442630056,215.28827408012987,7.609481844598501,1.7899652988196812
bedroom__8.png,0.7992983423710627,0.25211438860805546,0.7081612923815362,0.2603526556847238,0.225448564003934,0.2060116961151202,-2.6672686305552613,0.0043174503725504345,3.8265914362226363,4.0609234442794655,286.79887173429717,7.340203955159816,1.8617435652254208
bedroom__80.png,0.15114376517081266,0.30443847989843603,0.5542543530433006,0.10795106553235853,0.15455862580386553,0.1920549736702995,-2.9790839502149624,0.006736284165750599,4.0333574725458625,4.215934288965244,194.89181563763907,7.174004448027056,1.8096064054788172
bedroom__81.png,0.06636062375058177,0.5572033024269153,0.7842812117034315,0.045143724569563844,0.36807106650853333,0.2120869678848425,-2.9004418514203296,0.01256453751782905,3.574558805546042,4.032838077946838,502.96845206901355,7.590523275998754,1.839443331611704
bedroom__82.png,0.36005711513750255,0.08727199523530672,0.693979128370098,0.2758340886990795,0.13610374981036816,0.17929276447950915,-2.8512277239194757,0.013909409678420847,3.7921972395382904,3.9958988239892927,237.50997313809836,7.020435819899047,1.8966288012986745
bedroom__83.png,0.09938761233558631,0.2430516359319068,0.571562397875817,0.11371197842618906,0.16858252392446835,0.15191838158020415,-2.824066795739929,0.011520756688557895,4.003038656201255,4.261999179997356,234.8604986398359,7.226979497018711,1.7913236865892557
bedroom__84.png,0.20562769516704602,0.24825182562507786,0.6281677262050653,0.24719542485101795,0.23243439024014623,0.21433889755324864,-2.3759665324942945,0.01181659306673892,3.868331945031432,4.191810796245105,399.53273951550307,7.544651669665408,1.8872036016869096
bedroom__85.png,0.2945621418113813,0.24207470455530677,0.7113123595792483,0.2549733938761568,0.16241162226960543,0.2457777778775214,-3.0983659403343533,0.019779777557343777,3.8989999386437484,4.043666259303962,309.52403086772154,7.52137008272466,1.8828666119905115
bedroom__86.png,0.3135026792204583,0.03845433317128878,0.6838043555964051,0.300737754452733,0.06423543824509982,0.19806886324637324,-2.8433792670554205,0.004430684041031391,3.9031970804797664,4.100166174242855,209.13658634362454,7.446897315563745,1.8844130799870702
bedroom__87.png,0.3005479817290691,0.282846402378555,0.46488055300245096,0.32859581166160423,0.21085190395722486,0.31877489773936957,-2.5235805586496425,0.01288335235722958,4.074981870177659,4.397243566544224,363.89349894891694,7.581651622244196,1.7014268415359382
bedroom__88.png,0.08438883384286058,0.40686273357088837,0.6234248110702615,0.06129648030426753,0.2152047270152906,0.2540314737811829,-2.8594046521988794,0.008702073225461383,3.9070310758189573,4.034697193524424,319.59979172656364,7.595645927238184,1.8220532714731814
bedroom__89.png,0.18759736534101726,0.4377597809901209,0.5105342371323529,0.25369139534331053,0.4169943478545592,0.24204041418584796,-2.838148849083897,0.016772091412159358,3.5730142152241218,3.9060364750888135,403.96206961837544,7.849205254410689,1.729251708239851
bedroom__9.png,0.09627941757866143,0.5408529008494453,0.6260948606004899,0.17045748476733755,0.2009473147764225,0.26256435232713915,-2.7585942243207824,0.006722756921433262,4.265597727502923,4.400973040493198,333.90342149553356,7.555338831053688,1.8063172716775964
bedroom__90.png,0.12066549131922315,0.42333533449258987,0.581285271139706,0.1843587832303036,0.22611214684031425,0.1781979822113745,-2.540719238167879,0.003868367139728105,4.182278300641677,4.37582267412568,289.05557154565696,7.426402844222756,1.850612022544856
bedroom__91.png,0.28805431881938415,0.17710169269756965,0.5834138071895423,0.27939270378562875,0.21786494152146074,0.2205656906413172,-2.7473473071724377,0.016354249348918066,3.8176468538694692,4.059835696172124,286.4067270367906,7.6339127018358335,1.861364102704557
bedroom__92.png,0.3311789212634636,0.12216793675767484,0.5827720843545752,0.2586974320026253,0.13646810747525992,0.2214170672330872,-2.942110199529282,0.004187243939681403,3.9907239434216875,4.258903050702296,191.5701000464703,7.400196436698732,1.819694219847826
bedroom__93.png,0.28269759760815827,0.15475960932005736,0.5260953584558824,0.25842192944649955,0.166840377641403,0.2249604124360839,-2.8447403829349973,0.020245722951607134,4.0160066071130105,4.101003580020065,336.80048612168684,7.375241444373331,1.8024318396293038
bedroom__94.png,0.40658259828237725,0.32528543760920364,0.6060463899101307,0.3679397547099717,0.21183300941183109,0.27491262921206916,-2.853968881454192,0.013422262032263287,4.2093466719816215,4.305210695783276,305.2695853443352,7.702321046938764,1.7922898163287428
bedroom__95.png,0.44308058172640147,0.2170971578151106,0.3936302338643791,0.2846944341537698,0.2031959950261217,0.2644910352254798,-2.787138238634218,0.01602364596617896,3.5655522047094355,3.878956288312487,364.37342107244336,7.453280417431647,1.6016857095472337
