image,curvature1,orientation1,length1,curvature2,orientation2,length2,curvature3,orientation3,length3,curvature4,orientation4,length4,curvature5,orientation5,length5,curvature6,orientation6,length6,curvature7,orientation7,length7,curvature8,orientation8,length8
bedroom__239.png,5189.56653888476,1626.6067346726,81.0043202444295,2768.68535035009,1548.63474668636,206.7723853578,729.731219067594,336.199932336006,762.349519102133,732.598536550803,311.603835049102,1582.53316766952,432.091254382134,3719.36555268462,3657.3289002338,120.283765079501,420.479754554498,2251.14230406648,27.0433356851133,210.776956354027,1458.86940332584,0,1826.33248766278,0
bedroom__24.png,4900.14736324763,1619.79961734173,182.830565239263,1390.84275121996,1100.19627215808,663.226947490239,1371.08528480601,215.227450089154,1913.86031700961,1400.48126517615,577.821279085215,2080.34832415029,725.634505358811,2058.85847894833,2980.98235993267,183.985416044272,1615.09064788112,2178.75148617792,27.8234141471693,1131.26927962689,0,0,1681.73697486948,0
bedroom__240.png,5679.3677647346,1689.65684874055,60.5976720514206,1812.75334769337,760.477772751089,242.920188103841,1326.04033244587,410.302243464312,1084.87900424858,470.561298578142,350.249361459442,1381.07145477121,632.846008814133,5372.02954973668,3162.25498353914,61.565333904501,542.271502209818,850.800164239613,16.8659138293878,457.650800819624,3217.47653304621,0,417.361920818485,0
bedroom__241.png,4529.38176601426,2603.86052079366,78.8671596933147,1758.67933980612,957.478204990006,326.129840937994,1761.71478761064,630.931358077828,1651.23072431679,1140.40843431957,1238.36083911244,1803.97901742979,536.158173839173,2494.9891352838,3861.85905768802,240.969580058374,656.046471121292,2277.93419993409,24.6784093121542,314.982291555042,0,8.00950903970785,1103.35117906592,0
bedroom__242.png,3864.63736527276,1255.29173140921,206.39012812794,2620.33987202002,882.298191087699,477.336304935501,1599.93578747706,822.950177576107,1732.32116286367,844.016536402793,676.60022393539,2176.62154020717,612.605170930023,4129.64609524715,2101.05399559747,440.247432533636,381.304462243764,933.28077749037,18.21783536371,552.84766726151,1439.32408144139,0,1299.06145123916,933.672009336481
bedroom__243.png,4631.72410575952,1125.99039321237,212.442217262625,1575.89346621614,1401.35859565494,821.221389280003,1709.58555366087,335.119391982969,2339.09961371305,1351.79579678658,859.608964829969,3070.49127334245,418.704928600226,3500.64959890088,2523.66551302126,285.968316262301,939.047048116112,1033.07999338061,26.3278327143668,583.148940612919,0,0,1255.07706668984,0
bedroom__244.png,6135.6001279707,1746.89212968636,198.88704967229,1436.88773558006,944.650664801257,930.85274510951,1036.88581746365,455.174216385509,1594.0812112105,714.048343934781,264.560347832875,2161.61048533052,526.155898396614,4659.09284233826,2186.93863471405,126.805370343569,796.29266629177,1756.56506826769,23.6167063106217,256.714533573762,1171.06480569544,0,876.6225990902,0
bedroom__245.png,5520.46551898851,2511.28064606007,44.9793254621932,905.54582599805,706.185545298119,346.400047188025,1923.07199308052,278.70872322764,1102.26949560529,989.47270238064,678.992949410024,2925.84328458951,451.954006863637,4025.46332515485,2014.51599535233,175.554657173597,262.814556942855,3565.99185180265,33.9352955150546,320.428022055988,0,0,1216.12623185046,0
bedroom__246.png,4084.41510688529,2030.52252833891,169.737549800443,1611.19560486006,1329.19133785031,537.591518404252,1430.14779108982,594.239859130708,1519.14576029855,1388.15359916946,559.242542507927,2452.7432864557,1044.29252021806,3478.32004759109,2726.30620280431,403.687234133206,563.564768352595,2594.47568223674,20.5282149853458,433.280776759269,0,17.5799286587462,1011.63813946919,0
bedroom__247.png,5091.9803235961,1494.14088380029,200.048452188416,2218.86499149102,972.753447960252,897.29825953845,613.234886188507,291.2059786906,1719.12064383792,1174.27703280376,1079.2990839529,2065.28126179051,613.491082994275,3781.54235994953,2826.79271101207,258.069168519075,821.178266714598,1638.31231786181,30.0825144072566,689.443110590545,653.146353770825,0,870.436868341293,0
bedroom__248.png,5326.27046852256,1991.61892304299,91.6111677419186,1784.92387035996,1320.54326578783,420.837038896992,1254.01430237246,378.096217897994,875.181582374429,925.619550653749,909.915863973457,2194.53369332567,581.886426372781,3746.67762217033,2948.1660436785,117.174089311108,597.985105680407,2642.95104197569,10.1112924073731,392.750596254163,826.719432006793,0,662.412405192828,0
bedroom__249.png,5937.82561043528,1556.48864697619,178.39403955382,970.399907052163,1352.19904343675,723.148322685784,1655.08879003961,795.396365133241,1141.8725073067,815.183132815782,496.845000857608,2749.90878915013,380.096482315845,3475.89259295145,1755.35576368043,214.409125818636,731.051930665381,3451.32057762313,26.9969515226826,574.524981070342,0,0,1017.60143890905,0
bedroom__25.png,3732.03128894761,2429.04917082576,103.866109246878,2715.44726433182,871.270694975116,278.877844714161,1569.65312350332,237.884813475687,824.107405572543,1280.12108384518,586.327939066446,1915.69902592624,602.300670575414,3500.33350806347,2618.47566870683,61.1942449501911,1058.35355028946,1247.12458910874,39.2523238464784,538.604667872473,3011.8493567246,0,778.175655431586,0
bedroom__250.png,3032.49554178265,1674.54892603918,167.389744657172,1799.15137250895,1497.78756910684,350.338043245021,2797.44212650014,470.85178861169,1350.66807507067,1531.65997300101,1012.87402219465,2269.85104163218,531.019363068392,3664.99193883065,2902.31724773131,274.040731265878,537.22484589901,2337.5555078796,34.1908918729835,230.337262033087,621.880339784049,0,911.383647284883,0
bedroom__251.png,5367.89611045914,1218.5719442233,133.03765381455,1728.53379796181,680.116338596072,319.725516619174,1290.16022192425,247.06991205663,954.762972803597,969.827713714865,282.038839505884,2667.94513085584,527.20237222006,6111.75492406127,2372.98201588234,93.7167998260504,503.185188433967,3036.76555888782,22.6629838938252,214.196894753774,514.781151136681,0,743.0659583691,0
bedroom__252.png,4601.93896633963,1889.60732181969,180.693244347175,2325.56696675233,1403.49460229888,139.483964496941,1283.84732910165,335.648406681821,980.484484767698,1373.30967664125,806.487535729611,2406.18774625446,214.029699009761,2129.25455403146,3857.48102879928,201.307362155376,1190.70052335382,0,0,311.844998218299,2435.66953133445,0,1932.96205786642,0
bedroom__253.png,5776.6488765827,2919.83121258915,211.299563600968,1786.34501490478,823.833079511039,435.78643284744,1094.37472107136,834.967629553374,1199.46350537061,732.638712393427,669.929651724674,2734.35302326265,533.870682657816,2968.61163994395,3118.67803142358,52.5580758558567,435.221959524263,1491.12552701363,23.5639165340572,738.324585442049,809.293916481116,0,609.280241711493,0
bedroom__254.png,3877.04513706322,2661.52928869666,132.944696655356,2129.75605026089,768.125092502982,305.262698740561,2018.96182996174,279.022325948665,1026.70928709766,1152.49696798383,1536.27796027179,2676.13507725044,699.432817314894,2194.67106698841,2909.6434386806,95.4688357861372,1369.55362362521,2181.41034135539,26.838361629284,459.164818344718,767.894460219998,0,731.655823621565,0
bedroom__255.png,5763.34628385899,1481.15544025126,217.681873417432,1779.84644388708,1633.06701905784,422.291090037492,749.119641649667,338.620936960237,1115.22118102612,945.682205930618,445.678369669243,2031.80606359085,658.548943873045,3103.40212118582,3396.52011177705,80.8930347219915,678.349583254526,2285.26543319959,22.5634460786047,655.199067574767,531.214246951463,0,1664.5274620463,0
bedroom__256.png,5193.37697729471,1415.3770197876,186.679211525902,1236.57944302413,641.352711171239,585.033616090164,1794.61667206981,180.709762978099,1431.36834049897,900.643169848085,853.465706623128,2577.62096830571,661.386716384281,4502.87784314539,2456.23111276256,174.654945708021,655.295971061777,2215.15532784366,38.7420756709648,257.628631348591,547.911422973032,0,1493.29235388417,0
bedroom__257.png,4429.99568396958,1702.24082322575,114.185009104713,1133.91149043681,1030.45808925384,628.399265307858,1909.23442578893,377.983781653667,1369.33090414425,1411.48931342154,609.692817949363,1655.95935146197,836.368622538775,3247.17678302236,2435.99221795437,279.000463844364,818.79085250056,2699.64655382113,0,888.1070881422,1096.48669820571,0,1325.54976425226,0
bedroom__258.png,4368.43588086443,1337.53004282348,58.2160585667831,2010.81886527599,1596.19647712574,358.332020506753,1542.55982765356,427.431092974659,728.735889292214,1067.63851320044,753.840379126123,2569.12206012529,790.242881752455,3196.0652508931,3222.51980983163,202.128938005705,597.345302733332,3063.07416167734,18.1750932474148,816.871147002143,0,0,1274.72030732142,0
bedroom__259.png,3363.16785232946,3492.09764199421,277.665015880577,2878.39887817434,548.197363554905,383.823553960762,1288.89535960324,465.950009901282,1022.86886221931,1237.77382591193,430.984818458818,1869.1059676363,969.715899940156,3189.41298248456,3233.28636212216,262.048184040869,953.342659798172,3213.2502381809,0,515.406724060217,0,0,404.607799747832,0
bedroom__26.png,5441.84560264059,2424.15403376996,177.785535446998,832.299447271873,937.013097729122,744.307835990507,1111.08316071442,403.681241880728,2144.62575023428,1453.92805781272,814.759213641203,3329.81850870657,918.443456634237,2944.38121190863,1348.94570298629,227.12139367159,653.513061054253,1624.90439145214,15.2788812545663,292.036354653561,629.612275183221,0,1530.46178536254,0
bedroom__260.png,4036.29268604005,1581.73346616994,178.02840531367,1862.58591862869,952.753265088381,402.842370007701,1837.4621988315,278.708148283551,1383.33918769927,1324.39019872022,916.907834139272,2433.62372998928,722.614458742183,3932.01040305777,4144.47716978631,154.556822938509,585.074093564377,230.987612252143,62.097716098842,334.580069495448,1226.70152495163,0,1418.23272020126,0
bedroom__261.png,5750.89185191024,2104.9510729102,95.3283748756941,1665.96328491011,846.376420356356,141.161063586114,1057.49862744169,706.301174734218,1044.47873142724,1016.34446980532,290.260291770845,2547.95616865557,443.987919722361,4209.91830988432,3374.70761558864,65.3138462102789,816.206916988907,1909.72315214759,0,368.513094545338,886.644893719158,0,657.472718809812,0
bedroom__262.png,4504.05082808651,2903.1945130685,141.905073338613,2714.92943115232,530.753657549498,202.020078441133,1432.98608861857,520.658959641829,1054.5583255119,747.391809077729,614.707443202368,1230.59831614148,467.057381028296,4173.74723465404,1344.54049406251,109.711927904271,288.872951723238,2200.33948662492,23.8725341323047,227.648218968629,2845.30114951353,0,740.417021191901,980.737076365917
bedroom__263.png,4609.08554934864,2183.74828867186,120.815293627835,1703.47363770709,1048.47814827316,734.483568401554,1370.00023963306,728.369239818301,1325.33822241476,1459.34136594155,840.054725127107,1892.57001147898,513.55560360305,3075.06670247402,3657.2619470148,329.999582001369,512.831456604433,1712.82876397761,14.5440217652514,683.384229742554,556.702193084458,0,928.067209288564,0
bedroom__264.png,5215.7638026458,3046.91470379804,144.9623454727,1610.55030715756,1225.79222810234,258.421026381821,1463.33685753264,62.1788914654059,2240.13587943571,981.975244931998,408.750433425436,1403.75754509374,556.997125755509,2966.97771604832,1754.83924917667,148.957743833493,1082.60598337173,2345.68230423335,22.4189181430031,738.340433723311,0,0,468.439610065421,1852.20165020601
bedroom__265.png,3982.28793241594,2012.24640885056,150.931020823631,1696.28277853651,953.342986357185,958.977417058481,1810.06410917922,1073.2691728984,1934.21770864069,1368.25193666196,727.690655166879,2680.01844556497,880.484299665262,3194.29964448198,3438.51580582668,251.419797847546,751.137144715707,837.339602085545,11.2091456935571,364.376715782721,0,0,923.637271746567,0
bedroom__266.png,4731.63638940542,2005.13597966619,192.795282904139,1317.03876175385,731.101444066553,490.530819432113,1787.44491458553,323.201706926736,1784.80342306183,1233.53779628142,668.10072026131,3193.77867539743,702.960509314426,3721.49260809084,2894.20790004409,221.273095420031,885.175198514149,1443.88389916039,6.10853323932258,267.384791790226,0,0,1398.407550684,0
bedroom__267.png,3628.37917114468,1486.14359641798,0,1824.05788886475,590.945039625244,138.216706585018,2219.49147551863,657.343849719741,317.221095574804,1616.34030925418,766.457868268307,1848.03118482232,600.178566318355,4434.83735453415,3045.71544311895,111.552588899403,803.335640736786,1992.61905849898,0,321.389323924758,2658.19651139993,0,939.547326773033,0
bedroom__268.png,4474.18607549819,1347.46064820763,196.926694741255,1285.04757566762,1068.21605593724,485.452009214682,2213.27636528935,633.046549667092,1154.66326981061,982.450799411185,600.714504178374,3533.3392531979,726.536617435252,3865.18257485375,3140.2158863922,265.89951108568,989.931085464139,785.57748885746,52.6030556127216,531.264294876347,703.825397785891,0,964.18428681543,0
bedroom__269.png,5041.62580858507,848.850636643422,181.418287763562,1911.74197800549,1125.84754889853,251.224280861106,1327.20272537793,323.362554128732,626.78667470716,1031.62095170707,505.783033473731,2056.05086674174,568.711132827042,4880.86416619315,3052.77803933849,119.097403497398,901.328506383654,3042.43475021505,0,172.016533762617,789.307100372896,0,1241.94702051616,0
bedroom__27.png,5544.09338870012,1452.4015960651,211.316645900312,1012.23307565039,1335.10860612665,619.892755128028,1292.8972220465,447.942444363065,1185.49325943749,1377.85812451212,551.133625010234,3333.21924221934,657.063427855819,2824.97908274802,4127.2597166417,115.854761235053,375.283148986459,522.818380673129,0,801.964181376782,0,0,2211.18731532369,0
bedroom__270.png,5421.86409309956,2554.45974751367,66.5776791677433,1590.52565368257,1268.32823636706,597.369486540665,1345.8248668168,296.539238572069,918.03210739405,1030.57474407926,522.095585096984,2711.77746599207,519.771180716067,4204.45500236386,3964.46049950279,91.4394616057372,436.152172429443,1741.78276140268,0,288.701224311313,0,0,429.2687933456,0
bedroom__271.png,4098.54029202204,2812.86390476843,250.682267283295,2422.6113413288,1147.54561323256,432.782981752294,1433.5627011279,502.461103384455,1424.61197266013,1184.59179253347,505.616986671039,2518.24114188857,592.997922918186,3246.78397409561,3244.35082549021,232.360990816389,721.286446194543,2129.3308109255,35.3349592532091,582.152034047457,0,0,481.289937605903,0
bedroom__272.png,5385.47215495109,1225.14160740455,168.493074959276,1397.35358367589,1418.47611279877,678.116352491044,913.641326484334,370.416302390619,1388.8936867063,1070.25463475825,717.897865810668,3422.08885712588,930.728835972816,3049.14117884722,1917.48134865149,283.038531593703,1129.05578873028,1148.30136886717,19.5109325639237,634.467722065266,1276.62531119884,0,1455.40342195263,0
bedroom__273.png,4367.56152144116,903.259966353785,142.223292371874,2380.62652717684,2029.57826782927,567.032385249452,1736.74093365161,749.762082971963,940.840534005567,922.1799625026,764.65857010917,1909.1483720485,427.041573333674,2964.08869569315,3052.86718712185,155.193810068699,492.750761519927,1978.50737902111,10.6556718254262,243.953899400871,565.689490072289,0,1851.94775612186,843.691360109359
bedroom__274.png,4756.78627502868,2860.49365627901,178.936771544836,1448.90469083116,1327.77076814418,443.319826379307,1549.40894303421,387.526489355387,1551.1264689946,1380.02229678553,482.310708130198,3476.01362183763,713.158191226073,2947.56169050847,2140.21728087012,145.548475355101,1011.71487900775,2210.38603037351,6.17112773924484,273.917448848905,0,0,708.704359726097,0
bedroom__275.png,5255.06697429684,1479.54436090604,240.851684235059,1439.35540904523,1032.66541520408,663.679745089158,1552.57839579117,407.036728621679,1187.06190850661,1044.71966175049,706.498594572765,2203.59437608532,522.523629822604,3850.7264024151,3111.83334254721,165.567266755568,779.148906020088,2011.6866435704,20.1886625380953,514.635121091419,581.292299966228,0,1229.74447116883,0
bedroom__276.png,3986.02048642824,2571.97859870301,185.679830416782,2157.07862327024,781.917812486372,656.917421060002,1892.47505980682,486.504863523041,1150.20330011207,1054.1372658349,622.742653933923,2800.93672103108,639.733001014593,3278.62708558788,2827.43066319551,259.7217046109,745.575333871094,1931.06228621104,10.8338590343126,479.643121575907,447.76977797351,0,1033.01053031877,0
bedroom__277.png,5282.49578538808,1816.5597808103,237.874116853527,1525.45543121534,2012.16657583462,669.127429781954,1145.58315648303,400.726705258518,1530.49026000375,1311.30787652741,828.212810292773,2888.68650570434,474.912874528313,3099.54269592217,2788.94608351652,250.318018836455,797.176819425504,1884.87560413991,9.92685702136251,251.580706148191,0,0,794.033906307925,0
bedroom__278.png,4136.05611949333,2128.08318409663,92.345208426238,2077.96751482007,993.315949906288,538.795867696361,1964.48127473452,379.534996037347,1000.4988473935,1077.80489411695,730.765426263581,1939.25866967333,550.189009642714,3259.91976148165,2783.0526943267,193.501187192414,565.475110983766,1752.25490531625,0,597.815324581014,646.760372453789,0,1345.09024664972,1247.03343471383
bedroom__279.png,4408.55427382777,1502.68905468254,174.319440329091,1711.13855336437,1804.88884307211,599.213662736831,1246.4187629296,320.09838349634,1326.80606552423,1512.22711327924,611.420570898574,2938.72382533743,894.771713159939,3854.82643243625,2832.68500118821,195.302310013243,779.279169464864,1156.02332836243,31.5872734258397,399.872369698977,972.228676521783,0,726.925176250338,0
bedroom__28.png,4781.13962074536,2523.84649364764,109.410318846643,1919.50858416441,660.740500921256,145.530098474337,1272.6229068007,312.2429294033,822.011502485337,1448.19351900976,576.789776423782,697.453672754788,451.409987256797,4068.19853989406,4028.77463531749,127.125382022971,551.471310410099,2475.61375110228,0,716.042156152491,1721.20602101912,0,590.668293147369,0
bedroom__280.png,4887.8961459136,1639.47292962147,233.831008805701,1728.4593975697,1868.16864369736,480.501824745463,1485.82294537295,262.04904887172,1299.9151301967,1341.20235248321,466.314612095847,2846.61510520823,467.323530959827,3125.68875678678,3213.90181024205,89.2956277007203,454.022607858298,1925.23512080185,0,380.707859536612,0,0,1803.57554153191,0
bedroom__281.png,5319.58849627468,1073.25997353897,177.362506314157,1816.08794964352,2123.68963764532,669.643646787819,1506.19704647688,596.06810080952,1497.83599634465,602.129542500713,476.273747217524,1190.48911329058,527.684848327122,3315.33725166429,3276.98518497633,208.804201055078,808.60055356813,2623.622522631,19.5079157220136,367.291237191245,564.061029655462,0,1239.479498365,0
bedroom__282.png,5397.27247246657,1484.33102602205,162.742702421819,1641.98609548752,1985.23599879069,571.120993366972,1274.72471598681,293.354836498367,913.320391429116,707.048024860279,269.117241035712,2942.58842429972,728.108564544893,4220.42848395896,2625.37685023073,203.44743115596,415.349527176045,1799.34309109262,47.4126954979617,324.164919956452,985.507547159021,0,1008.01796656173,0
bedroom__283.png,3266.7671588906,1928.68922975214,179.014289739497,1749.07478297544,1143.36809048305,515.411156946394,2038.03231551676,339.942759355228,1522.40059408328,1910.12203951586,854.761395748866,2016.66276108294,827.719214598594,2689.51004048759,2807.45464558783,190.167240968088,939.05377984276,2240.9065955415,0,746.174891682575,718.149957018561,18.117247534662,1358.4998126478,0
bedroom__284.png,3965.06292975167,1671.83480056212,135.405048531259,1908.98998200481,1292.44885197688,484.474913948833,1577.58561416705,496.739508806067,1538.51455387714,1639.41672398568,454.992274656846,3483.05590064708,610.756381824805,3486.28998321505,3025.91433130984,250.496863678545,950.84843984309,1332.63525168585,40.0023762510306,234.644476949095,0,7.68912833640032,1412.20166399084,0
bedroom__285.png,3857.63227592732,1741.16576712458,181.26993296095,2051.75892973932,1171.73566066491,806.147994784369,1481.52129188288,636.472776114555,1289.2749837584,1370.15918181621,840.663616786078,2949.2397508025,904.142556017627,3491.76741719352,3672.66639656602,293.959090186487,963.210239101918,490.895015888682,40.8266744301609,423.499292162863,610.505925239075,0,731.485230851573,0
bedroom__286.png,5009.14641041251,1851.96798336666,77.770029443882,1691.16827522758,853.141259412806,575.714228927852,1701.1783522187,226.099614552001,1092.44954214091,1006.55652956964,534.415684256598,1520.99050338823,358.724184678147,3257.72274123756,3707.50208712776,211.677468315689,576.815487196919,2227.44022486324,21.5487795777224,352.541469157631,798.133384108127,0,2347.29576081983,0
bedroom__287.png,5106.38655191019,1603.77834084685,64.8419387591226,1442.33607346062,1323.18792761123,246.301051206912,1504.21575995756,433.469950392613,1361.64072044132,1275.13307085594,448.317881282375,2733.07677084233,470.624603581874,3004.05152571712,2877.10515697137,190.593509531384,652.948341357927,1918.52536507451,10.7104307024213,572.55238920602,798.50899670443,0,1961.69364358587,0
bedroom__288.png,3160.01841889922,1952.4463971004,212.136090564273,2041.83536617044,1540.86174339555,858.484304544701,1932.96264438449,605.991564913769,1508.16514740974,1209.84996535218,750.96445015975,3067.53364985316,1331.31032187015,2176.98575123879,2084.4689330604,282.280935371638,1227.85563760392,1214.23830492781,41.7423479518871,687.569478640423,1054.97356963993,0,1057.32497694741,0
bedroom__289.png,3922.43075655382,1732.13279948633,86.5376289565544,1844.48331047279,1540.92294407818,656.576448917645,1627.7290324726,412.746678130213,1488.49977568359,1745.93870288275,927.553758523066,2672.26456655936,562.11759506014,3372.88927948102,3029.60302767679,269.495069917468,479.438161186781,2066.51855220606,27.8055326404404,467.432386368066,0,0,1066.88399274634,0
bedroom__29.png,4873.587458078,2946.87760786108,81.6842709718094,1420.31913618481,853.190489793272,479.25174309632,2104.43459695202,666.90751403997,1449.99319049214,970.412423528557,357.940621015952,3081.23472430348,468.314986486894,3585.02423183656,2020.78773735639,146.433298885472,730.072910577602,2141.70904131621,16.4980998842515,204.032326013947,745.339292463647,0,655.954298861614,0
bedroom__290.png,4620.7858724134,2593.52356373253,104.839376674964,1185.82684321575,1216.4405713121,475.909942040377,2112.91066071798,263.969107172774,1214.16738834928,1063.35254671207,426.749970265197,3968.05287966566,774.479438240325,3704.32989629509,2588.95198202336,198.31529763581,734.167217343714,1260.871181347,44.3293410646694,364.162815259202,387.207249899362,0,696.656858619392,0
bedroom__291.png,4444.97150224745,1504.80246633809,307.962819592297,1214.88833174996,1127.85005607175,691.639810555249,1801.80970282915,532.700870515154,1483.01132224153,1516.01123529403,643.804677268378,3521.91009825554,787.890375999199,2887.69652918219,3194.2539310874,181.766560436732,1060.52552877231,801.222018267984,52.6622914434786,524.588606723869,0,0,1718.03126512825,0
bedroom__292.png,4876.99374879083,1208.32701027816,53.3404257306883,2453.13244855159,923.435550267681,418.964796984114,1357.11936194708,532.426824329378,609.99214683911,661.386858577649,539.514280991438,2322.06565258468,515.630687548082,4578.95977107518,2455.07830578081,102.604563083517,793.388890639338,4140.5586720806,33.1323315012489,568.368894522238,0,0,855.578777896592,0
bedroom__293.png,4443.60074634295,2069.80672613573,119.790495216363,1176.34296814621,817.281784881751,858.496628878125,1829.56696309386,487.246122703327,1505.94197434293,1305.61805076014,923.28500912209,3334.61004691548,988.485357258825,2952.18654985588,2698.55069102273,246.932085950661,1109.50173374611,1044.33532616816,9.45382844735135,687.535189775479,438.274837456211,0,953.15688377963,0
bedroom__294.png,4828.48596651484,867.660322930165,211.769947854279,1344.73830535482,1356.72873865934,483.051771085075,1808.98156275644,615.359684087513,1661.49320717266,1250.4530636278,933.533031911059,1814.52651503731,560.864652083072,3389.14075301511,2569.09489412317,206.476449663034,608.462832757945,2674.71119359628,0,352.019698968324,585.352471131217,0,1877.09493767055,0
bedroom__295.png,3709.2144611548,2007.25828215807,138.502956424489,1807.1979617927,1005.79747269106,568.501142448334,1692.33123159558,751.46527456585,2168.49273248732,1644.87863520101,891.443930956306,3907.89965310238,896.71524742287,2520.85263367092,3216.60351553748,236.988304513114,722.926591234357,0,12.6741583199263,688.157889189834,0,0,1412.0979255336,0
bedroom__296.png,4026.070923828,3135.68014236806,204.16496112149,1977.53180687613,610.783997447203,402.762174428984,1860.58975162129,512.205473154625,1353.606585106,1306.15407577983,721.560240559251,3075.75933444687,688.216765522889,3388.72672624398,2224.99743460147,118.89505608575,705.667323559705,2738.70951029518,22.541620286111,552.950899683841,0,0,372.425196983333,0
bedroom__297.png,3462.06913405734,1942.2332009001,124.93957941828,1782.30583931657,1334.1040878385,643.506543147873,2054.42343210227,423.057580691081,1590.15696371367,1466.03456564462,642.681013439268,3311.18647221762,994.506646732136,2884.71914397429,1782.57047533455,230.6819224224,1406.81002608452,1763.45175476583,9.97845972466226,393.913464204549,784.188211402178,0,972.481482867699,0
bedroom__298.png,3371.91583072702,1230.00280280872,181.665544320979,1420.61657975085,1407.43884997513,230.707528206649,2391.6020749089,436.527073564884,1384.67336140049,1543.81823037339,776.292173574664,1678.13517343363,991.328822512139,2984.99596599325,3513.79161953233,251.978813255428,704.539768393604,2147.57641087861,28.7396484722764,680.020087389323,863.450362227309,0,1780.18327830043,0
bedroom__299.png,4832.06843894025,1334.90441026189,171.520295002659,1720.48212912506,994.94303598072,699.06838092512,1540.48011152787,412.739354451549,1512.36687626092,1175.11006053006,1020.05360011628,3734.37756048017,577.415908748634,4201.83222416219,2407.26435763363,126.168670614939,701.016885056324,1475.4025296975,28.2746805131814,301.057993116888,0,0,1033.45249685415,0
bedroom__3.png,3290.49140716266,1296.61526817416,0,2835.93266062541,1932.1627858811,502.928449567883,1952.66067926292,213.700624445266,1938.57612912557,793.459964593959,703.010834944969,2008.40142480072,895.644419523154,3191.82506479906,2253.74028528678,154.862046487876,476.998055275296,1970.61525887585,76.9488223440121,897.915353382968,1325.73845234319,0,1287.77201309718,0
bedroom__30.png,4616.40563501032,1655.40741718434,154.837338641786,2312.56175494298,977.18699511349,496.541005085297,1406.80394452439,358.5350007289,1118.7218281129,1282.58318129418,293.802864317722,2714.73715180593,306.835718522384,4496.68219975569,2343.63298206724,74.8097657057426,705.745755769883,3171.52969428684,0,729.959705084798,0,0,782.680062045179,0
bedroom__31.png,6418.59440232589,1034.44197330161,98.9974199785888,1393.99627035284,554.550521222007,278.496955412624,918.012060946615,478.497436009265,1286.32103361399,732.756460268277,455.990280413777,2029.53042346155,391.446584809943,5489.60183574106,1548.31433259762,145.194221296434,565.984406016829,2175.78802081858,0,205.264368719381,2582.55181411704,0,1215.66917857607,0
bedroom__32.png,5277.84954621147,1985.42496027567,248.354135773971,1187.38567736916,660.53512382193,488.030492572009,1281.41060247486,480.875344900645,1343.40884124457,1046.88987309428,909.499233905248,2603.04726679206,881.574400987821,4368.36430994546,2463.53990251575,312.520374855116,697.839688317955,1548.19897507502,12.3695250072989,337.69217581092,1305.42038602662,0,559.76916302217,0
bedroom__33.png,3902.03762596714,2534.60696502615,107.64679520179,2607.99880610532,804.40446910645,592.266696571202,1408.1653030371,978.497201028196,1404.43999970675,1225.52460105368,833.766798286586,1939.64837748455,683.273693574892,1942.51286629057,4088.9432299096,161.417002263384,673.278123431264,1867.0549011261,11.582967998487,653.340468900753,0,0,1579.59310793003,0
bedroom__34.png,4075.27376710042,2245.39850173652,144.921946860646,2261.63764541024,986.275470327173,396.82971610725,1455.7202360522,552.635621439765,946.415485240433,1108.6230329437,544.086222072314,2004.37529901522,721.300454170102,3389.60883621741,3522.32403475655,377.444864323331,638.76331726004,1919.59819407001,0,321.235354964325,0,0,1321.99667598245,1065.53532394989
bedroom__35.png,5583.09319467977,1350.00634498122,99.6590361164339,1113.83825313895,862.372231915088,248.201117289562,1600.88682153233,1047.55918040492,1469.9044778576,1007.02386094938,489.125760152054,1234.27457771663,544.511567214952,3725.79429470829,1798.42586742256,128.587662547671,784.149535777883,1575.00434704342,22.0586399369474,1013.0418579164,3574.53057655378,0,727.950794144147,0
bedroom__36.png,3230.26171826154,1720.94299985391,90.5088643639146,2230.60942019946,1389.48384684529,442.32514826036,2132.78693334379,526.429861975217,1034.63482637084,1335.66434130861,438.135108926756,3022.64376384553,917.295311193632,3622.48417805025,3209.02340769733,153.382275692971,634.42624267389,2200.86398946203,0,636.990797951757,0,0,1031.10696372292,0
bedroom__37.png,4654.39275949148,1378.90773211057,140.178183888973,1750.43776600345,982.526573872043,645.82983183535,1726.45353652723,311.484131828259,1200.820653906,944.316089030709,1006.55882269109,2720.22969536025,789.516255779144,3690.39514170161,2438.04914491391,123.731808219758,729.010238980293,2339.79581021557,11.1517849482264,508.678816950376,515.09667987995,0,1392.43854186577,0
bedroom__38.png,5338.22442522176,1999.73467628496,199.118124723921,1262.73435555686,840.700040726463,628.831797022499,1625.88864120887,636.733518480383,1469.07617170137,814.396038456062,265.854677213489,2396.01126955119,693.785906233364,3732.79552284299,3862.95375011713,264.970633323091,727.714573434415,1444.0088868839,0,565.71595846508,0,0,1230.75103255222,0
bedroom__39.png,3388.56380605333,1151.91273647358,108.389089413607,3007.00506033037,1355.01710939684,554.595773555917,1509.06795013476,716.251412211061,1721.99269872642,1542.2709597598,500.167543991808,1991.79808760993,489.06916545812,2971.67876442819,2874.93280226818,64.023058263617,1152.82127831663,2140.44605100692,0,773.08268825695,607.845497419025,0,1379.06846692494,0
